region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
156,RH_LimbicB_OFC_1,LimbicB,0.9966902709359606,0.9333333333333333,0.25,0.39436619718309857,224,51968
157,RH_LimbicB_OFC_2,LimbicB,0.996401631773399,1.0,0.16517857142857142,0.2835249042145594,224,51968
158,RH_LimbicB_OFC_3,LimbicB,0.9977870997536946,0.990990990990991,0.49107142857142855,0.6567164179104478,224,51968
159,RH_LimbicB_OFC_4,LimbicB,0.9965748152709359,0.96,0.21428571428571427,0.35036496350364965,224,51968
160,RH_LimbicA_TempPole_1,LimbicA,0.9960552647783252,0.7317073170731707,0.13392857142857142,0.22641509433962265,224,51968
161,RH_LimbicA_TempPole_2,LimbicA,0.9961514778325123,0.875,0.125,0.21875,224,51968
162,RH_LimbicA_TempPole_3,LimbicA,0.9961322352216748,0.8108108108108109,0.13392857142857142,0.22988505747126436,224,51968
163,RH_LimbicA_TempPole_4,LimbicA,0.9961707204433498,0.8787878787878788,0.12946428571428573,0.22568093385214008,224,51968
164,RH_ContA_IPS_1,ContA,0.9975561884236454,0.98989898989899,0.4375,0.6068111455108359,224,51968
165,RH_ContA_IPS_2,ContA,0.9975946736453202,1.0,0.4419642857142857,0.6130030959752322,224,51968
166,RH_ContA_PFCd_1,ContA,0.9967287561576355,0.9354838709677419,0.25892857142857145,0.40559440559440557,224,51968
167,RH_ContA_PFCl_1,ContA,0.9971520935960592,1.0,0.3392857142857143,0.5066666666666667,224,51968
168,RH_ContA_PFCl_2,ContA,0.9971520935960592,0.975,0.3482142857142857,0.5131578947368421,224,51968
169,RH_ContA_Cingm_1,ContA,0.9964401169950738,0.8545454545454545,0.20982142857142858,0.33691756272401435,224,51968
170,RH_ContB_Temp_1,ContB,0.9972098214285714,1.0,0.35267857142857145,0.5214521452145214,224,51968
171,RH_ContB_Temp_2,ContB,0.9965363300492611,0.94,0.20982142857142858,0.34306569343065696,224,51968
172,RH_ContB_IPL_1,ContB,0.9975946736453202,1.0,0.4419642857142857,0.6130030959752322,224,51968
173,RH_ContB_IPL_2,ContB,0.997498460591133,1.0,0.41964285714285715,0.5911949685534591,224,51968
174,RH_ContB_PFCld_1,ContB,0.9965940578817734,0.9795918367346939,0.21428571428571427,0.3516483516483517,224,51968
175,RH_ContB_PFCld_2,ContB,0.9973445197044335,0.9886363636363636,0.38839285714285715,0.5576923076923077,224,51968
176,RH_ContB_PFClv_1,ContB,0.9966710283251231,0.9322033898305084,0.24553571428571427,0.38869257950530034,224,51968
177,RH_ContB_PFClv_2,ContB,0.9968442118226601,1.0,0.26785714285714285,0.4225352112676056,224,51968
178,RH_ContB_PFCmp_1,ContB,0.9971136083743842,1.0,0.33035714285714285,0.4966442953020134,224,51968
179,RH_ContB_PFCld_3,ContB,0.9974022475369458,0.989010989010989,0.4017857142857143,0.5714285714285714,224,51968
180,RH_ContC_pCun_1,ContC,0.9980949815270936,0.9770992366412213,0.5714285714285714,0.7211267605633803,224,51968
181,RH_ContC_pCun_2,ContC,0.9976331588669951,0.9902912621359223,0.45535714285714285,0.6238532110091743,224,51968
182,RH_ContC_Cingp_1,ContC,0.9979025554187192,0.967479674796748,0.53125,0.6858789625360231,224,51968
183,RH_DefaultA_IPL_1,DefaultA,0.9969981527093597,0.9857142857142858,0.3080357142857143,0.46938775510204084,224,51968
184,RH_DefaultA_PFCd_1,DefaultA,0.9969596674876847,0.9714285714285714,0.30357142857142855,0.46258503401360546,224,51968
185,RH_DefaultA_pCunPCC_1,DefaultA,0.998287407635468,1.0,0.6026785714285714,0.7520891364902507,224,51968
186,RH_DefaultA_PFCm_1,DefaultA,0.997190578817734,1.0,0.3482142857142857,0.5165562913907285,224,51968
187,RH_DefaultA_PFCm_2,DefaultA,0.9957281403940886,1.0,0.008928571428571428,0.017699115044247787,224,51968
188,RH_DefaultA_PFCm_3,DefaultA,0.9978448275862069,1.0,0.5,0.6666666666666666,224,51968
189,RH_DefaultB_Temp_1,DefaultB,0.9966902709359606,0.9482758620689655,0.24553571428571427,0.3900709219858156,224,51968
190,RH_DefaultB_AntTemp_1,DefaultB,0.9969404248768473,1.0,0.29017857142857145,0.44982698961937717,224,51968
191,RH_DefaultB_PFCd_1,DefaultB,0.9973252770935961,1.0,0.3794642857142857,0.5501618122977346,224,51968
192,RH_DefaultB_PFCv_1,DefaultB,0.9972483066502463,0.9764705882352941,0.3705357142857143,0.5372168284789643,224,51968
193,RH_DefaultC_IPL_1,DefaultC,0.9970558805418719,0.9863013698630136,0.32142857142857145,0.48484848484848486,224,51968
194,RH_DefaultC_Rsp_1,DefaultC,0.9981911945812808,1.0,0.5803571428571429,0.7344632768361582,224,51968
195,RH_DefaultC_PHC_1,DefaultC,0.9969211822660099,1.0,0.2857142857142857,0.4444444444444444,224,51968
196,RH_TempPar_1,TempPar,0.9966517857142857,0.9629629629629629,0.23214285714285715,0.37410071942446044,224,51968
197,RH_TempPar_2,TempPar,0.9964978448275862,0.92,0.20535714285714285,0.3357664233576642,224,51968
198,RH_TempPar_3,TempPar,0.9967287561576355,0.8970588235294118,0.27232142857142855,0.4178082191780822,224,51968
199,RH_TempPar_4,TempPar,0.9966710283251231,0.9473684210526315,0.24107142857142858,0.38434163701067614,224,51968
200,aHIP-rh,Hippocampus_ant,0.996709513546798,0.9649122807017544,0.24553571428571427,0.3914590747330961,224,51968
201,pHIP-rh,Hippocampus_post,0.9959782943349754,0.8947368421052632,0.07589285714285714,0.13991769547325103,224,51968
202,lAMY-rh,Amygdala_lat,0.9957088977832512,0.5555555555555556,0.022321428571428572,0.04291845493562232,224,51968
203,mAMY-rh,Amygdala_med,0.99609375,0.8181818181818182,0.12053571428571429,0.21011673151750973,224,51968
204,THA-DP-rh,Thalamus_DP,0.9958243534482759,0.6842105263157895,0.05803571428571429,0.10699588477366255,224,51968
205,THA-VP-rh,Thalamus_VP,0.99609375,0.7441860465116279,0.14285714285714285,0.2397003745318352,224,51968
206,THA-VA-rh,Thalamus_VA,0.9970366379310345,0.926829268292683,0.3392857142857143,0.49673202614379086,224,51968
207,THA-DA-rh,Thalamus_DA,0.9967672413793104,0.9,0.28125,0.42857142857142855,224,51968
208,NAc-shell-rh,Accumbens_shell,0.9959205665024631,0.7307692307692307,0.08482142857142858,0.152,224,51968
209,NAc-core-rh,Accumbens_core,0.9961322352216748,0.8285714285714286,0.12946428571428573,0.22393822393822393,224,51968
210,pGP-rh,Pallidum_post,0.9957088977832512,1.0,0.004464285714285714,0.008888888888888889,224,51968
211,aGP-rh,Pallidum_ant,0.9956704125615764,0.0,0.0,0.0,224,51968
212,aPUT-rh,Putamen_ant,0.9975177032019704,0.9896907216494846,0.42857142857142855,0.5981308411214953,224,51968
213,pPUT-rh,Putamen_post,0.9969981527093597,0.9722222222222222,0.3125,0.47297297297297297,224,51968
214,aCAU-rh,Caudate_ant,0.9970366379310345,0.972972972972973,0.32142857142857145,0.48322147651006714,224,51968
215,pCAU-rh,Caudate_post,0.9968442118226601,0.9166666666666666,0.29464285714285715,0.44594594594594594,224,51968
216,aHIP-lh,Hippocampus_ant,0.9963823891625616,0.9090909090909091,0.17857142857142858,0.29850746268656714,224,51968
217,pHIP-lh,Hippocampus_post,0.9959590517241379,0.85,0.07589285714285714,0.13934426229508196,224,51968
218,lAMY-lh,Amygdala_lat,0.9957666256157636,0.6428571428571429,0.04017857142857143,0.07563025210084033,224,51968
219,mAMY-lh,Amygdala_med,0.9963246613300493,0.9024390243902439,0.16517857142857142,0.2792452830188679,224,51968
220,THA-DP-lh,Thalamus_DP,0.9958820812807881,0.6666666666666666,0.08928571428571429,0.15748031496062992,224,51968
221,THA-VP-lh,Thalamus_VP,0.996401631773399,0.9111111111111111,0.18303571428571427,0.3048327137546468,224,51968
222,THA-VA-lh,Thalamus_VA,0.9969019396551724,0.9565217391304348,0.29464285714285715,0.45051194539249145,224,51968
223,THA-DA-lh,Thalamus_DA,0.9966325431034483,0.8266666666666667,0.2767857142857143,0.41471571906354515,224,51968
224,NAc-shell-lh,Accumbens_shell,0.9959590517241379,0.7058823529411765,0.10714285714285714,0.18604651162790697,224,51968
225,NAc-core-lh,Accumbens_core,0.9962861761083743,1.0,0.13839285714285715,0.24313725490196078,224,51968
