true_idx,pred_idx,error_rate,error_type,true_region,pred_region,true_network,pred_network,true_hemisphere,pred_hemisphere
209,113,0.005,cross_network_same_hemi,NAc-core-rh,RH_SomMotA_2,Accumbens_core,SomMotA,right,right
209,119,0.005,cross_network_same_hemi,NAc-core-rh,RH_SomMotA_8,Accumbens_core,SomMotA,right,right
209,143,0.005,cross_network_same_hemi,NAc-core-rh,RH_SalVentAttnA_Ins_1,Accumbens_core,SalVentAttnA,right,right
209,162,0.005,cross_network_same_hemi,NAc-core-rh,RH_LimbicA_TempPole_3,Accumbens_core,LimbicA,right,right
209,187,0.005,cross_network_same_hemi,NAc-core-rh,RH_DefaultA_PFCm_2,Accumbens_core,DefaultA,right,right
209,189,0.005,cross_network_same_hemi,NAc-core-rh,RH_DefaultB_Temp_1,Accumbens_core,DefaultB,right,right
209,204,0.01,cross_network_same_hemi,NAc-core-rh,THA-DP-rh,Accumbens_core,Thalamus_DP,right,right
209,210,0.01,cross_network_same_hemi,NAc-core-rh,pGP-rh,Accumbens_core,Pallidum_post,right,right
209,213,0.005,cross_network_same_hemi,NAc-core-rh,pPUT-rh,Accumbens_core,Putamen_post,right,right
209,215,0.005,cross_network_same_hemi,NAc-core-rh,pCAU-rh,Accumbens_core,Caudate_post,right,right
209,217,0.005,cross_hemi_diff_network,NAc-core-rh,pHIP-lh,Accumbens_core,Hippocampus_post,right,left
209,219,0.01,cross_hemi_diff_network,NAc-core-rh,mAMY-lh,Accumbens_core,Amygdala_med,right,left
209,223,0.005,cross_hemi_diff_network,NAc-core-rh,THA-DA-lh,Accumbens_core,Thalamus_DA,right,left
209,224,0.015,cross_hemi_diff_network,NAc-core-rh,NAc-shell-lh,Accumbens_core,Accumbens_shell,right,left
209,225,0.005,within_network,NAc-core-rh,NAc-core-lh,Accumbens_core,Accumbens_core,right,left
209,226,0.005,cross_hemi_diff_network,NAc-core-rh,pGP-lh,Accumbens_core,Pallidum_post,right,left
209,227,0.02,cross_hemi_diff_network,NAc-core-rh,aGP-lh,Accumbens_core,Pallidum_ant,right,left
209,230,0.005,cross_hemi_diff_network,NAc-core-rh,aCAU-lh,Accumbens_core,Caudate_ant,right,left
209,231,0.01,cross_hemi_diff_network,NAc-core-rh,pCAU-lh,Accumbens_core,Caudate_post,right,left
210,0,0.005,cross_hemi_diff_network,pGP-rh,LH_VisCent_ExStr_2,Pallidum_post,VisCent,right,left
210,8,0.01,cross_hemi_diff_network,pGP-rh,LH_VisPeri_ExStrInf_3,Pallidum_post,VisPeri,right,left
210,19,0.005,cross_hemi_diff_network,pGP-rh,LH_SomMotA_8,Pallidum_post,SomMotA,right,left
210,22,0.01,cross_hemi_diff_network,pGP-rh,LH_SomMotB_S2_1,Pallidum_post,SomMotB,right,left
210,30,0.005,cross_hemi_diff_network,pGP-rh,LH_DorsAttnA_ParOcc_1,Pallidum_post,DorsAttnA,right,left
210,43,0.005,cross_hemi_diff_network,pGP-rh,LH_SalVentAttnA_ParMed_1,Pallidum_post,SalVentAttnA,right,left
210,52,0.005,cross_hemi_diff_network,pGP-rh,LH_LimbicA_TempPole_1,Pallidum_post,LimbicA,right,left
210,53,0.01,cross_hemi_diff_network,pGP-rh,LH_LimbicA_TempPole_2,Pallidum_post,LimbicA,right,left
210,55,0.01,cross_hemi_diff_network,pGP-rh,LH_LimbicA_TempPole_4,Pallidum_post,LimbicA,right,left
210,56,0.01,cross_hemi_diff_network,pGP-rh,LH_ContA_Temp_1,Pallidum_post,ContA,right,left
210,61,0.01,cross_hemi_diff_network,pGP-rh,LH_ContA_PFClv_1,Pallidum_post,ContA,right,left
210,64,0.01,cross_hemi_diff_network,pGP-rh,LH_ContA_PFCl_3,Pallidum_post,ContA,right,left
210,86,0.005,cross_hemi_diff_network,pGP-rh,LH_DefaultB_IPL_1,Pallidum_post,DefaultB,right,left
210,92,0.005,cross_hemi_diff_network,pGP-rh,LH_DefaultB_PFCv_2,Pallidum_post,DefaultB,right,left
210,99,0.005,cross_hemi_diff_network,pGP-rh,LH_TempPar_2,Pallidum_post,TempPar,right,left
210,107,0.005,cross_network_same_hemi,pGP-rh,RH_VisPeri_ExStrInf_2,Pallidum_post,VisPeri,right,right
210,113,0.005,cross_network_same_hemi,pGP-rh,RH_SomMotA_2,Pallidum_post,SomMotA,right,right
210,116,0.005,cross_network_same_hemi,pGP-rh,RH_SomMotA_5,Pallidum_post,SomMotA,right,right
210,118,0.005,cross_network_same_hemi,pGP-rh,RH_SomMotA_7,Pallidum_post,SomMotA,right,right
210,131,0.005,cross_network_same_hemi,pGP-rh,RH_DorsAttnA_ParOcc_1,Pallidum_post,DorsAttnA,right,right
210,144,0.005,cross_network_same_hemi,pGP-rh,RH_SalVentAttnA_Ins_2,Pallidum_post,SalVentAttnA,right,right
210,152,0.005,cross_network_same_hemi,pGP-rh,RH_SalVentAttnB_PFCl_1,Pallidum_post,SalVentAttnB,right,right
210,153,0.015,cross_network_same_hemi,pGP-rh,RH_SalVentAttnB_Ins_1,Pallidum_post,SalVentAttnB,right,right
210,161,0.02,cross_network_same_hemi,pGP-rh,RH_LimbicA_TempPole_2,Pallidum_post,LimbicA,right,right
210,162,0.01,cross_network_same_hemi,pGP-rh,RH_LimbicA_TempPole_3,Pallidum_post,LimbicA,right,right
210,176,0.005,cross_network_same_hemi,pGP-rh,RH_ContB_PFClv_1,Pallidum_post,ContB,right,right
210,183,0.005,cross_network_same_hemi,pGP-rh,RH_DefaultA_IPL_1,Pallidum_post,DefaultA,right,right
210,187,0.01,cross_network_same_hemi,pGP-rh,RH_DefaultA_PFCm_2,Pallidum_post,DefaultA,right,right
210,198,0.005,cross_network_same_hemi,pGP-rh,RH_TempPar_3,Pallidum_post,TempPar,right,right
210,201,0.01,cross_network_same_hemi,pGP-rh,pHIP-rh,Pallidum_post,Hippocampus_post,right,right
210,202,0.025,cross_network_same_hemi,pGP-rh,lAMY-rh,Pallidum_post,Amygdala_lat,right,right
210,204,0.03,cross_network_same_hemi,pGP-rh,THA-DP-rh,Pallidum_post,Thalamus_DP,right,right
210,205,0.015,cross_network_same_hemi,pGP-rh,THA-VP-rh,Pallidum_post,Thalamus_VP,right,right
210,207,0.015,cross_network_same_hemi,pGP-rh,THA-DA-rh,Pallidum_post,Thalamus_DA,right,right
210,208,0.01,cross_network_same_hemi,pGP-rh,NAc-shell-rh,Pallidum_post,Accumbens_shell,right,right
210,211,0.05,cross_network_same_hemi,pGP-rh,aGP-rh,Pallidum_post,Pallidum_ant,right,right
210,214,0.005,cross_network_same_hemi,pGP-rh,aCAU-rh,Pallidum_post,Caudate_ant,right,right
210,217,0.01,cross_hemi_diff_network,pGP-rh,pHIP-lh,Pallidum_post,Hippocampus_post,right,left
210,218,0.02,cross_hemi_diff_network,pGP-rh,lAMY-lh,Pallidum_post,Amygdala_lat,right,left
210,220,0.025,cross_hemi_diff_network,pGP-rh,THA-DP-lh,Pallidum_post,Thalamus_DP,right,left
210,221,0.01,cross_hemi_diff_network,pGP-rh,THA-VP-lh,Pallidum_post,Thalamus_VP,right,left
210,226,0.015,within_network,pGP-rh,pGP-lh,Pallidum_post,Pallidum_post,right,left
210,227,0.075,cross_hemi_diff_network,pGP-rh,aGP-lh,Pallidum_post,Pallidum_ant,right,left
210,229,0.005,cross_hemi_diff_network,pGP-rh,pPUT-lh,Pallidum_post,Putamen_post,right,left
211,0,0.005,cross_hemi_diff_network,aGP-rh,LH_VisCent_ExStr_2,Pallidum_ant,VisCent,right,left
211,8,0.005,cross_hemi_diff_network,aGP-rh,LH_VisPeri_ExStrInf_3,Pallidum_ant,VisPeri,right,left
211,13,0.005,cross_hemi_diff_network,aGP-rh,LH_SomMotA_2,Pallidum_ant,SomMotA,right,left
211,24,0.005,cross_hemi_diff_network,aGP-rh,LH_SomMotB_Aud_3,Pallidum_ant,SomMotB,right,left
211,25,0.005,cross_hemi_diff_network,aGP-rh,LH_SomMotB_S2_3,Pallidum_ant,SomMotB,right,left
211,30,0.005,cross_hemi_diff_network,aGP-rh,LH_DorsAttnA_ParOcc_1,Pallidum_ant,DorsAttnA,right,left
211,33,0.005,cross_hemi_diff_network,aGP-rh,LH_DorsAttnA_SPL_3,Pallidum_ant,DorsAttnA,right,left
211,50,0.005,cross_hemi_diff_network,aGP-rh,LH_LimbicB_OFC_1,Pallidum_ant,LimbicB,right,left
211,52,0.005,cross_hemi_diff_network,aGP-rh,LH_LimbicA_TempPole_1,Pallidum_ant,LimbicA,right,left
211,53,0.005,cross_hemi_diff_network,aGP-rh,LH_LimbicA_TempPole_2,Pallidum_ant,LimbicA,right,left
211,54,0.005,cross_hemi_diff_network,aGP-rh,LH_LimbicA_TempPole_3,Pallidum_ant,LimbicA,right,left
211,55,0.025,cross_hemi_diff_network,aGP-rh,LH_LimbicA_TempPole_4,Pallidum_ant,LimbicA,right,left
211,56,0.015,cross_hemi_diff_network,aGP-rh,LH_ContA_Temp_1,Pallidum_ant,ContA,right,left
211,60,0.005,cross_hemi_diff_network,aGP-rh,LH_ContA_PFCd_1,Pallidum_ant,ContA,right,left
211,64,0.01,cross_hemi_diff_network,aGP-rh,LH_ContA_PFCl_3,Pallidum_ant,ContA,right,left
211,65,0.01,cross_hemi_diff_network,aGP-rh,LH_ContA_Cingm_1,Pallidum_ant,ContA,right,left
211,67,0.005,cross_hemi_diff_network,aGP-rh,LH_ContB_IPL_1,Pallidum_ant,ContB,right,left
211,72,0.005,cross_hemi_diff_network,aGP-rh,LH_ContC_pCun_2,Pallidum_ant,ContC,right,left
211,86,0.005,cross_hemi_diff_network,aGP-rh,LH_DefaultB_IPL_1,Pallidum_ant,DefaultB,right,left
211,89,0.005,cross_hemi_diff_network,aGP-rh,LH_DefaultB_PFCd_3,Pallidum_ant,DefaultB,right,left
211,91,0.005,cross_hemi_diff_network,aGP-rh,LH_DefaultB_PFCv_1,Pallidum_ant,DefaultB,right,left
211,92,0.005,cross_hemi_diff_network,aGP-rh,LH_DefaultB_PFCv_2,Pallidum_ant,DefaultB,right,left
211,99,0.01,cross_hemi_diff_network,aGP-rh,LH_TempPar_2,Pallidum_ant,TempPar,right,left
211,101,0.005,cross_network_same_hemi,aGP-rh,RH_VisCent_ExStr_2,Pallidum_ant,VisCent,right,right
211,107,0.005,cross_network_same_hemi,aGP-rh,RH_VisPeri_ExStrInf_2,Pallidum_ant,VisPeri,right,right
211,113,0.005,cross_network_same_hemi,aGP-rh,RH_SomMotA_2,Pallidum_ant,SomMotA,right,right
211,124,0.005,cross_network_same_hemi,aGP-rh,RH_SomMotB_Aud_2,Pallidum_ant,SomMotB,right,right
211,125,0.005,cross_network_same_hemi,aGP-rh,RH_SomMotB_S2_1,Pallidum_ant,SomMotB,right,right
211,127,0.005,cross_network_same_hemi,aGP-rh,RH_SomMotB_S2_3,Pallidum_ant,SomMotB,right,right
211,131,0.005,cross_network_same_hemi,aGP-rh,RH_DorsAttnA_ParOcc_1,Pallidum_ant,DorsAttnA,right,right
211,140,0.005,cross_network_same_hemi,aGP-rh,RH_DorsAttnB_FEF_1,Pallidum_ant,DorsAttnB,right,right
211,143,0.015,cross_network_same_hemi,aGP-rh,RH_SalVentAttnA_Ins_1,Pallidum_ant,SalVentAttnA,right,right
211,147,0.005,cross_network_same_hemi,aGP-rh,RH_SalVentAttnA_ParMed_1,Pallidum_ant,SalVentAttnA,right,right
211,149,0.005,cross_network_same_hemi,aGP-rh,RH_SalVentAttnA_FrMed_2,Pallidum_ant,SalVentAttnA,right,right
211,152,0.005,cross_network_same_hemi,aGP-rh,RH_SalVentAttnB_PFCl_1,Pallidum_ant,SalVentAttnB,right,right
211,155,0.005,cross_network_same_hemi,aGP-rh,RH_SalVentAttnB_PFCmp_1,Pallidum_ant,SalVentAttnB,right,right
211,156,0.005,cross_network_same_hemi,aGP-rh,RH_LimbicB_OFC_1,Pallidum_ant,LimbicB,right,right
211,157,0.005,cross_network_same_hemi,aGP-rh,RH_LimbicB_OFC_2,Pallidum_ant,LimbicB,right,right
211,160,0.01,cross_network_same_hemi,aGP-rh,RH_LimbicA_TempPole_1,Pallidum_ant,LimbicA,right,right
211,162,0.005,cross_network_same_hemi,aGP-rh,RH_LimbicA_TempPole_3,Pallidum_ant,LimbicA,right,right
211,173,0.005,cross_network_same_hemi,aGP-rh,RH_ContB_IPL_2,Pallidum_ant,ContB,right,right
211,175,0.005,cross_network_same_hemi,aGP-rh,RH_ContB_PFCld_2,Pallidum_ant,ContB,right,right
211,177,0.005,cross_network_same_hemi,aGP-rh,RH_ContB_PFClv_2,Pallidum_ant,ContB,right,right
211,181,0.01,cross_network_same_hemi,aGP-rh,RH_ContC_pCun_2,Pallidum_ant,ContC,right,right
211,183,0.005,cross_network_same_hemi,aGP-rh,RH_DefaultA_IPL_1,Pallidum_ant,DefaultA,right,right
211,187,0.035,cross_network_same_hemi,aGP-rh,RH_DefaultA_PFCm_2,Pallidum_ant,DefaultA,right,right
211,199,0.005,cross_network_same_hemi,aGP-rh,RH_TempPar_4,Pallidum_ant,TempPar,right,right
211,201,0.025,cross_network_same_hemi,aGP-rh,pHIP-rh,Pallidum_ant,Hippocampus_post,right,right
211,202,0.015,cross_network_same_hemi,aGP-rh,lAMY-rh,Pallidum_ant,Amygdala_lat,right,right
211,203,0.005,cross_network_same_hemi,aGP-rh,mAMY-rh,Pallidum_ant,Amygdala_med,right,right
211,204,0.005,cross_network_same_hemi,aGP-rh,THA-DP-rh,Pallidum_ant,Thalamus_DP,right,right
211,205,0.005,cross_network_same_hemi,aGP-rh,THA-VP-rh,Pallidum_ant,Thalamus_VP,right,right
211,207,0.01,cross_network_same_hemi,aGP-rh,THA-DA-rh,Pallidum_ant,Thalamus_DA,right,right
211,208,0.01,cross_network_same_hemi,aGP-rh,NAc-shell-rh,Pallidum_ant,Accumbens_shell,right,right
211,209,0.02,cross_network_same_hemi,aGP-rh,NAc-core-rh,Pallidum_ant,Accumbens_core,right,right
211,210,0.025,cross_network_same_hemi,aGP-rh,pGP-rh,Pallidum_ant,Pallidum_post,right,right
211,213,0.015,cross_network_same_hemi,aGP-rh,pPUT-rh,Pallidum_ant,Putamen_post,right,right
211,214,0.005,cross_network_same_hemi,aGP-rh,aCAU-rh,Pallidum_ant,Caudate_ant,right,right
211,215,0.005,cross_network_same_hemi,aGP-rh,pCAU-rh,Pallidum_ant,Caudate_post,right,right
211,217,0.005,cross_hemi_diff_network,aGP-rh,pHIP-lh,Pallidum_ant,Hippocampus_post,right,left
211,218,0.005,cross_hemi_diff_network,aGP-rh,lAMY-lh,Pallidum_ant,Amygdala_lat,right,left
211,220,0.015,cross_hemi_diff_network,aGP-rh,THA-DP-lh,Pallidum_ant,Thalamus_DP,right,left
211,221,0.015,cross_hemi_diff_network,aGP-rh,THA-VP-lh,Pallidum_ant,Thalamus_VP,right,left
211,223,0.005,cross_hemi_diff_network,aGP-rh,THA-DA-lh,Pallidum_ant,Thalamus_DA,right,left
211,224,0.01,cross_hemi_diff_network,aGP-rh,NAc-shell-lh,Pallidum_ant,Accumbens_shell,right,left
211,225,0.015,cross_hemi_diff_network,aGP-rh,NAc-core-lh,Pallidum_ant,Accumbens_core,right,left
211,226,0.09,cross_hemi_diff_network,aGP-rh,pGP-lh,Pallidum_ant,Pallidum_post,right,left
211,227,0.08,within_network,aGP-rh,aGP-lh,Pallidum_ant,Pallidum_ant,right,left
211,228,0.01,cross_hemi_diff_network,aGP-rh,aPUT-lh,Pallidum_ant,Putamen_ant,right,left
211,231,0.01,cross_hemi_diff_network,aGP-rh,pCAU-lh,Pallidum_ant,Caudate_post,right,left
212,23,0.005,cross_hemi_diff_network,aPUT-rh,LH_SomMotB_S2_2,Putamen_ant,SomMotB,right,left
212,42,0.005,cross_hemi_diff_network,aPUT-rh,LH_SalVentAttnA_FrOper_2,Putamen_ant,SalVentAttnA,right,left
212,120,0.005,cross_network_same_hemi,aPUT-rh,RH_SomMotA_9,Putamen_ant,SomMotA,right,right
212,143,0.005,cross_network_same_hemi,aPUT-rh,RH_SalVentAttnA_Ins_1,Putamen_ant,SalVentAttnA,right,right
212,153,0.01,cross_network_same_hemi,aPUT-rh,RH_SalVentAttnB_Ins_1,Putamen_ant,SalVentAttnB,right,right
212,156,0.005,cross_network_same_hemi,aPUT-rh,RH_LimbicB_OFC_1,Putamen_ant,LimbicB,right,right
212,201,0.005,cross_network_same_hemi,aPUT-rh,pHIP-rh,Putamen_ant,Hippocampus_post,right,right
212,202,0.005,cross_network_same_hemi,aPUT-rh,lAMY-rh,Putamen_ant,Amygdala_lat,right,right
212,205,0.005,cross_network_same_hemi,aPUT-rh,THA-VP-rh,Putamen_ant,Thalamus_VP,right,right
212,206,0.005,cross_network_same_hemi,aPUT-rh,THA-VA-rh,Putamen_ant,Thalamus_VA,right,right
212,208,0.015,cross_network_same_hemi,aPUT-rh,NAc-shell-rh,Putamen_ant,Accumbens_shell,right,right
212,220,0.005,cross_hemi_diff_network,aPUT-rh,THA-DP-lh,Putamen_ant,Thalamus_DP,right,left
212,225,0.005,cross_hemi_diff_network,aPUT-rh,NAc-core-lh,Putamen_ant,Accumbens_core,right,left
212,226,0.01,cross_hemi_diff_network,aPUT-rh,pGP-lh,Putamen_ant,Pallidum_post,right,left
212,227,0.01,cross_hemi_diff_network,aPUT-rh,aGP-lh,Putamen_ant,Pallidum_ant,right,left
213,14,0.005,cross_hemi_diff_network,pPUT-rh,LH_SomMotA_3,Putamen_post,SomMotA,right,left
213,47,0.005,cross_hemi_diff_network,pPUT-rh,LH_SalVentAttnB_PFCl_1,Putamen_post,SalVentAttnB,right,left
213,56,0.005,cross_hemi_diff_network,pPUT-rh,LH_ContA_Temp_1,Putamen_post,ContA,right,left
213,114,0.005,cross_network_same_hemi,pPUT-rh,RH_SomMotA_3,Putamen_post,SomMotA,right,right
213,144,0.005,cross_network_same_hemi,pPUT-rh,RH_SalVentAttnA_Ins_2,Putamen_post,SalVentAttnA,right,right
213,147,0.005,cross_network_same_hemi,pPUT-rh,RH_SalVentAttnA_ParMed_1,Putamen_post,SalVentAttnA,right,right
213,162,0.005,cross_network_same_hemi,pPUT-rh,RH_LimbicA_TempPole_3,Putamen_post,LimbicA,right,right
213,198,0.005,cross_network_same_hemi,pPUT-rh,RH_TempPar_3,Putamen_post,TempPar,right,right
213,199,0.005,cross_network_same_hemi,pPUT-rh,RH_TempPar_4,Putamen_post,TempPar,right,right
213,204,0.015,cross_network_same_hemi,pPUT-rh,THA-DP-rh,Putamen_post,Thalamus_DP,right,right
213,205,0.005,cross_network_same_hemi,pPUT-rh,THA-VP-rh,Putamen_post,Thalamus_VP,right,right
213,207,0.005,cross_network_same_hemi,pPUT-rh,THA-DA-rh,Putamen_post,Thalamus_DA,right,right
213,208,0.015,cross_network_same_hemi,pPUT-rh,NAc-shell-rh,Putamen_post,Accumbens_shell,right,right
213,209,0.005,cross_network_same_hemi,pPUT-rh,NAc-core-rh,Putamen_post,Accumbens_core,right,right
213,210,0.005,cross_network_same_hemi,pPUT-rh,pGP-rh,Putamen_post,Pallidum_post,right,right
213,211,0.03,cross_network_same_hemi,pPUT-rh,aGP-rh,Putamen_post,Pallidum_ant,right,right
213,216,0.005,cross_hemi_diff_network,pPUT-rh,aHIP-lh,Putamen_post,Hippocampus_ant,right,left
213,217,0.005,cross_hemi_diff_network,pPUT-rh,pHIP-lh,Putamen_post,Hippocampus_post,right,left
213,224,0.005,cross_hemi_diff_network,pPUT-rh,NAc-shell-lh,Putamen_post,Accumbens_shell,right,left
213,226,0.025,cross_hemi_diff_network,pPUT-rh,pGP-lh,Putamen_post,Pallidum_post,right,left
213,227,0.015,cross_hemi_diff_network,pPUT-rh,aGP-lh,Putamen_post,Pallidum_ant,right,left
213,228,0.005,cross_hemi_diff_network,pPUT-rh,aPUT-lh,Putamen_post,Putamen_ant,right,left
214,187,0.01,cross_network_same_hemi,aCAU-rh,RH_DefaultA_PFCm_2,Caudate_ant,DefaultA,right,right
214,208,0.005,cross_network_same_hemi,aCAU-rh,NAc-shell-rh,Caudate_ant,Accumbens_shell,right,right
214,211,0.005,cross_network_same_hemi,aCAU-rh,aGP-rh,Caudate_ant,Pallidum_ant,right,right
214,223,0.005,cross_hemi_diff_network,aCAU-rh,THA-DA-lh,Caudate_ant,Thalamus_DA,right,left
214,224,0.005,cross_hemi_diff_network,aCAU-rh,NAc-shell-lh,Caudate_ant,Accumbens_shell,right,left
214,227,0.005,cross_hemi_diff_network,aCAU-rh,aGP-lh,Caudate_ant,Pallidum_ant,right,left
215,142,0.005,cross_network_same_hemi,pCAU-rh,RH_SalVentAttnA_PrC_1,Caudate_post,SalVentAttnA,right,right
215,143,0.005,cross_network_same_hemi,pCAU-rh,RH_SalVentAttnA_Ins_1,Caudate_post,SalVentAttnA,right,right
215,174,0.005,cross_network_same_hemi,pCAU-rh,RH_ContB_PFCld_1,Caudate_post,ContB,right,right
215,187,0.005,cross_network_same_hemi,pCAU-rh,RH_DefaultA_PFCm_2,Caudate_post,DefaultA,right,right
215,198,0.005,cross_network_same_hemi,pCAU-rh,RH_TempPar_3,Caudate_post,TempPar,right,right
215,202,0.005,cross_network_same_hemi,pCAU-rh,lAMY-rh,Caudate_post,Amygdala_lat,right,right
215,204,0.005,cross_network_same_hemi,pCAU-rh,THA-DP-rh,Caudate_post,Thalamus_DP,right,right
215,211,0.015,cross_network_same_hemi,pCAU-rh,aGP-rh,Caudate_post,Pallidum_ant,right,right
215,217,0.005,cross_hemi_diff_network,pCAU-rh,pHIP-lh,Caudate_post,Hippocampus_post,right,left
215,221,0.005,cross_hemi_diff_network,pCAU-rh,THA-VP-lh,Caudate_post,Thalamus_VP,right,left
215,222,0.005,cross_hemi_diff_network,pCAU-rh,THA-VA-lh,Caudate_post,Thalamus_VA,right,left
215,224,0.01,cross_hemi_diff_network,pCAU-rh,NAc-shell-lh,Caudate_post,Accumbens_shell,right,left
215,225,0.01,cross_hemi_diff_network,pCAU-rh,NAc-core-lh,Caudate_post,Accumbens_core,right,left
215,226,0.01,cross_hemi_diff_network,pCAU-rh,pGP-lh,Caudate_post,Pallidum_post,right,left
215,227,0.01,cross_hemi_diff_network,pCAU-rh,aGP-lh,Caudate_post,Pallidum_ant,right,left
215,229,0.005,cross_hemi_diff_network,pCAU-rh,pPUT-lh,Caudate_post,Putamen_post,right,left
215,230,0.015,cross_hemi_diff_network,pCAU-rh,aCAU-lh,Caudate_post,Caudate_ant,right,left
216,8,0.005,cross_network_same_hemi,aHIP-lh,LH_VisPeri_ExStrInf_3,Hippocampus_ant,VisPeri,left,left
216,54,0.005,cross_network_same_hemi,aHIP-lh,LH_LimbicA_TempPole_3,Hippocampus_ant,LimbicA,left,left
216,56,0.005,cross_network_same_hemi,aHIP-lh,LH_ContA_Temp_1,Hippocampus_ant,ContA,left,left
216,97,0.005,cross_network_same_hemi,aHIP-lh,LH_DefaultC_PHC_1,Hippocampus_ant,DefaultC,left,left
216,116,0.005,cross_hemi_diff_network,aHIP-lh,RH_SomMotA_5,Hippocampus_ant,SomMotA,left,right
216,160,0.005,cross_hemi_diff_network,aHIP-lh,RH_LimbicA_TempPole_1,Hippocampus_ant,LimbicA,left,right
216,161,0.01,cross_hemi_diff_network,aHIP-lh,RH_LimbicA_TempPole_2,Hippocampus_ant,LimbicA,left,right
216,162,0.005,cross_hemi_diff_network,aHIP-lh,RH_LimbicA_TempPole_3,Hippocampus_ant,LimbicA,left,right
216,196,0.005,cross_hemi_diff_network,aHIP-lh,RH_TempPar_1,Hippocampus_ant,TempPar,left,right
216,201,0.01,cross_hemi_diff_network,aHIP-lh,pHIP-rh,Hippocampus_ant,Hippocampus_post,left,right
216,202,0.055,cross_hemi_diff_network,aHIP-lh,lAMY-rh,Hippocampus_ant,Amygdala_lat,left,right
216,203,0.01,cross_hemi_diff_network,aHIP-lh,mAMY-rh,Hippocampus_ant,Amygdala_med,left,right
216,204,0.005,cross_hemi_diff_network,aHIP-lh,THA-DP-rh,Hippocampus_ant,Thalamus_DP,left,right
216,208,0.005,cross_hemi_diff_network,aHIP-lh,NAc-shell-rh,Hippocampus_ant,Accumbens_shell,left,right
216,217,0.015,cross_network_same_hemi,aHIP-lh,pHIP-lh,Hippocampus_ant,Hippocampus_post,left,left
216,218,0.005,cross_network_same_hemi,aHIP-lh,lAMY-lh,Hippocampus_ant,Amygdala_lat,left,left
216,227,0.005,cross_network_same_hemi,aHIP-lh,aGP-lh,Hippocampus_ant,Pallidum_ant,left,left
217,0,0.005,cross_network_same_hemi,pHIP-lh,LH_VisCent_ExStr_2,Hippocampus_post,VisCent,left,left
217,13,0.005,cross_network_same_hemi,pHIP-lh,LH_SomMotA_2,Hippocampus_post,SomMotA,left,left
217,47,0.005,cross_network_same_hemi,pHIP-lh,LH_SalVentAttnB_PFCl_1,Hippocampus_post,SalVentAttnB,left,left
217,50,0.01,cross_network_same_hemi,pHIP-lh,LH_LimbicB_OFC_1,Hippocampus_post,LimbicB,left,left
217,52,0.01,cross_network_same_hemi,pHIP-lh,LH_LimbicA_TempPole_1,Hippocampus_post,LimbicA,left,left
217,53,0.01,cross_network_same_hemi,pHIP-lh,LH_LimbicA_TempPole_2,Hippocampus_post,LimbicA,left,left
217,54,0.005,cross_network_same_hemi,pHIP-lh,LH_LimbicA_TempPole_3,Hippocampus_post,LimbicA,left,left
217,55,0.01,cross_network_same_hemi,pHIP-lh,LH_LimbicA_TempPole_4,Hippocampus_post,LimbicA,left,left
217,63,0.005,cross_network_same_hemi,pHIP-lh,LH_ContA_PFCl_2,Hippocampus_post,ContA,left,left
217,99,0.005,cross_network_same_hemi,pHIP-lh,LH_TempPar_2,Hippocampus_post,TempPar,left,left
217,114,0.005,cross_hemi_diff_network,pHIP-lh,RH_SomMotA_3,Hippocampus_post,SomMotA,left,right
217,143,0.005,cross_hemi_diff_network,pHIP-lh,RH_SalVentAttnA_Ins_1,Hippocampus_post,SalVentAttnA,left,right
217,162,0.005,cross_hemi_diff_network,pHIP-lh,RH_LimbicA_TempPole_3,Hippocampus_post,LimbicA,left,right
217,163,0.005,cross_hemi_diff_network,pHIP-lh,RH_LimbicA_TempPole_4,Hippocampus_post,LimbicA,left,right
217,169,0.005,cross_hemi_diff_network,pHIP-lh,RH_ContA_Cingm_1,Hippocampus_post,ContA,left,right
217,187,0.035,cross_hemi_diff_network,pHIP-lh,RH_DefaultA_PFCm_2,Hippocampus_post,DefaultA,left,right
217,193,0.005,cross_hemi_diff_network,pHIP-lh,RH_DefaultC_IPL_1,Hippocampus_post,DefaultC,left,right
217,195,0.005,cross_hemi_diff_network,pHIP-lh,RH_DefaultC_PHC_1,Hippocampus_post,DefaultC,left,right
217,202,0.02,cross_hemi_diff_network,pHIP-lh,lAMY-rh,Hippocampus_post,Amygdala_lat,left,right
217,203,0.005,cross_hemi_diff_network,pHIP-lh,mAMY-rh,Hippocampus_post,Amygdala_med,left,right
217,204,0.03,cross_hemi_diff_network,pHIP-lh,THA-DP-rh,Hippocampus_post,Thalamus_DP,left,right
217,205,0.015,cross_hemi_diff_network,pHIP-lh,THA-VP-rh,Hippocampus_post,Thalamus_VP,left,right
217,207,0.005,cross_hemi_diff_network,pHIP-lh,THA-DA-rh,Hippocampus_post,Thalamus_DA,left,right
217,210,0.015,cross_hemi_diff_network,pHIP-lh,pGP-rh,Hippocampus_post,Pallidum_post,left,right
217,211,0.005,cross_hemi_diff_network,pHIP-lh,aGP-rh,Hippocampus_post,Pallidum_ant,left,right
217,216,0.005,cross_network_same_hemi,pHIP-lh,aHIP-lh,Hippocampus_post,Hippocampus_ant,left,left
217,218,0.02,cross_network_same_hemi,pHIP-lh,lAMY-lh,Hippocampus_post,Amygdala_lat,left,left
