region_idx,region_name,network,mean_error_rate,std_error_rate,cv_error_rate,min_error_rate,max_error_rate
222,THA-VA-lh,Thalamus_VA,0.05777777777777775,0.04354648431614539,0.7536891503211317,0.0,0.1333333333333333
223,THA-DA-lh,Thalamus_DA,0.07555555555555556,0.08731947868617113,1.1556989810814868,0.0,0.24444444444444446
224,NAc-shell-lh,Accumbens_shell,0.09777777777777781,0.05183068350973601,0.5300865353528933,0.0,0.15555555555555556
225,NAc-core-lh,Accumbens_core,0.09777777777777778,0.05370242654930921,0.5492293618744051,0.0,0.15555555555555556
226,pGP-lh,Pallidum_post,0.3555555555555555,0.18485897193853706,0.5199158584309093,0.0,0.5111111111111111
227,aGP-lh,Pallidum_ant,0.40444444444444444,0.20912516188477495,0.5170677078290147,0.0,0.6
228,aPUT-lh,Putamen_ant,0.039999999999999994,0.040734006177385255,1.018350151888756,0.0,0.11111111111111116
229,pPUT-lh,Putamen_post,0.053333333333333344,0.04988876515698587,0.935414344939583,0.0,0.1333333333333333
230,aCAU-lh,Caudate_ant,0.03555555555555556,0.0361068373539376,1.0155047977233875,0.0,0.0888888888888889
231,pCAU-lh,Caudate_post,0.040000000000000015,0.03265986323710904,0.8164965788864842,0.0,0.0888888888888889
