region_name,network,cv_accuracy,cv_error_rate,task_accuracy,task_error_rate,error_increase,error_increase_pct,data_type,reorganization_rank
LH_DefaultB_PFCd_4,DefaultB,0.9553571428571428,0.044642857142857206,0.97,0.030000000000000027,-0.01464285714285718,-32.08137715179972,full,192
RH_SomMotA_4,SomMotA,0.9598214285714286,0.0401785714285714,0.975,0.025000000000000022,-0.015178571428571375,-36.86036426712913,full,193
RH_ContA_IPS_1,ContA,0.9642857142857144,0.03571428571428559,0.98,0.020000000000000018,-0.01571428571428557,-42.80155642023322,full,194
LH_DorsAttnA_ParOcc_1,DorsAttnA,0.8839285714285714,0.1160714285714286,0.9,0.09999999999999998,-0.016071428571428625,-13.727882855399676,full,195
RH_ContA_PFCl_2,ContA,0.9330357142857144,0.06696428571428559,0.95,0.050000000000000044,-0.016964285714285543,-24.960588544403368,full,196
LH_ContA_IPS_3,ContA,0.9375,0.0625,0.955,0.04500000000000004,-0.01749999999999996,-27.55905511811017,full,197
RH_SalVentAttnA_ParMed_2,SalVentAttnA,0.9419642857142856,0.05803571428571441,0.96,0.040000000000000036,-0.018035714285714377,-30.550514216576012,full,198
LH_DorsAttnA_TempOcc_1,DorsAttnA,0.9464285714285714,0.0535714285714286,0.965,0.03500000000000003,-0.018571428571428572,-34.03141361256542,full,199
LH_DefaultB_PFCv_1,DefaultB,0.9241071428571428,0.0758928571428572,0.945,0.05500000000000005,-0.020892857142857157,-27.171388759869945,full,200
RH_DefaultA_IPL_1,DefaultA,0.9241071428571428,0.0758928571428572,0.945,0.05500000000000005,-0.020892857142857157,-27.171388759869945,full,201
LH_DorsAttnB_PostC_1,DorsAttnB,0.96875,0.03125,0.99,0.010000000000000009,-0.02124999999999999,-65.89147286821702,full,202
RH_SomMotA_3,SomMotA,0.9285714285714286,0.0714285714285714,0.95,0.050000000000000044,-0.021428571428571352,-29.585798816567955,full,203
RH_LimbicB_OFC_1,LimbicB,0.9017857142857144,0.09821428571428559,0.925,0.07499999999999996,-0.023214285714285632,-23.398128149747965,full,204
LH_DefaultB_PFCd_3,DefaultB,0.9464285714285714,0.0535714285714286,0.97,0.030000000000000027,-0.023571428571428577,-43.19371727748689,full,205
RH_ContB_IPL_2,ContB,0.9508928571428572,0.049107142857142794,0.975,0.025000000000000022,-0.02410714285714277,-48.11119030648599,full,206
LH_ContB_Temp_1,ContB,0.9196428571428572,0.0803571428571428,0.945,0.05500000000000005,-0.025357142857142745,-31.167690956979694,full,207
RH_DorsAttnA_ParOcc_1,DorsAttnA,0.8794642857142857,0.1205357142857143,0.905,0.09499999999999997,-0.025535714285714328,-21.010872759330034,full,208
RH_SomMotA_5,SomMotA,0.9330357142857144,0.06696428571428559,0.96,0.040000000000000036,-0.026964285714285552,-39.67419863373604,full,209
RH_ContB_PFCld_2,ContB,0.9419642857142856,0.05803571428571441,0.97,0.030000000000000027,-0.028035714285714386,-47.489413188142834,full,210
RH_DorsAttnA_TempOcc_1,DorsAttnA,0.9419642857142856,0.05803571428571441,0.97,0.030000000000000027,-0.028035714285714386,-47.489413188142834,full,211
LH_ContA_IPS_2,ContA,0.9464285714285714,0.0535714285714286,0.975,0.025000000000000022,-0.02857142857142858,-52.356020942408364,full,212
THA-DP-lh,Thalamus_DP,0.7410714285714286,0.2589285714285714,0.77,0.22999999999999998,-0.028928571428571415,-11.12943116240725,full,213
RH_SomMotA_1,SomMotA,0.9508928571428572,0.049107142857142794,0.98,0.020000000000000018,-0.029107142857142776,-58.08980755523868,full,214
RH_ContB_PFCmp_1,ContB,0.9553571428571428,0.044642857142857206,0.985,0.015000000000000013,-0.029642857142857193,-64.94522691705792,full,215
LH_SomMotA_4,SomMotA,0.9598214285714286,0.0401785714285714,0.99,0.010000000000000009,-0.030178571428571388,-73.28707718993924,full,216
LH_SalVentAttnA_ParMed_1,SalVentAttnA,0.9598214285714286,0.0401785714285714,0.99,0.010000000000000009,-0.030178571428571388,-73.28707718993924,full,217
RH_ContB_PFClv_1,ContB,0.9330357142857144,0.06696428571428559,0.965,0.03500000000000003,-0.031964285714285556,-47.03100367840238,full,218
LH_DorsAttnA_SPL_1,DorsAttnA,0.9375,0.0625,0.97,0.030000000000000027,-0.03249999999999997,-51.181102362204676,full,219
LH_DorsAttnB_PostC_2,DorsAttnB,0.9508928571428572,0.049107142857142794,0.985,0.015000000000000013,-0.03410714285714278,-68.06842480399138,full,220
LH_DorsAttnB_PostC_4,DorsAttnB,0.9508928571428572,0.049107142857142794,0.985,0.015000000000000013,-0.03410714285714278,-68.06842480399138,full,221
RH_SomMotA_6,SomMotA,0.9642857142857144,0.03571428571428559,1.0,0.0,-0.03571428571428559,-97.27626459143967,full,222
LH_DorsAttnB_PostC_3,DorsAttnB,0.9241071428571428,0.0758928571428572,0.96,0.040000000000000036,-0.03589285714285717,-46.67905248490478,full,223
LH_ContA_PFCl_3,ContA,0.875,0.125,0.915,0.08499999999999996,-0.040000000000000036,-31.746031746031772,full,224
RH_DefaultB_PFCd_1,DefaultB,0.9196428571428572,0.0803571428571428,0.96,0.040000000000000036,-0.04035714285714276,-49.60491659350299,full,225
RH_LimbicB_OFC_2,LimbicB,0.9196428571428572,0.0803571428571428,0.96,0.040000000000000036,-0.04035714285714276,-49.60491659350299,full,226
LH_ContB_IPL_1,ContB,0.9464285714285714,0.0535714285714286,0.99,0.010000000000000009,-0.043571428571428594,-79.84293193717276,full,227
LH_DefaultB_IPL_1,DefaultB,0.8705357142857143,0.1294642857142857,0.915,0.08499999999999996,-0.044464285714285734,-34.08157678620314,full,228
RH_DorsAttnB_PostC_2,DorsAttnB,0.9196428571428572,0.0803571428571428,0.965,0.03500000000000003,-0.04535714285714276,-55.750658472344085,full,229
LH_ContB_PFClv_1,ContB,0.9196428571428572,0.0803571428571428,0.98,0.020000000000000018,-0.060357142857142776,-74.18788410886738,full,230
RH_SalVentAttnB_Ins_1,SalVentAttnB,0.8794642857142857,0.1205357142857143,0.945,0.05500000000000005,-0.06553571428571425,-53.92300910960913,full,231
RH_DefaultA_PFCm_2,DefaultA,0.65625,0.34375,0.755,0.245,-0.09875,-28.64394488759971,full,232
